number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
44,0.8020767193747731,0.03639682131484562,0.6860495426159434,logloss,7.070913909647726,0.011516971193277315,20,88,binary:logistic,0.5442243795012033,gpu_hist,COMPLETE
45,0.7987869508642901,0.007397240723014803,0.6326374230044274,logloss,0.7999568755322276,0.016439505859109475,7,121,binary:logistic,0.441187312175347,gpu_hist,COMPLETE
46,0.801939120075228,0.09540854795400265,0.8808256150769593,logloss,0.0436733077951847,0.02106496483885415,11,176,binary:logistic,0.7678137455070072,gpu_hist,COMPLETE
47,0.8016994626508839,0.01741354793780236,0.7473466356380276,logloss,0.09311572885343643,0.009967813913598174,20,111,binary:logistic,0.6179427374373819,gpu_hist,COMPLETE
48,0.8014535904114466,0.032383835096319535,0.7889757820994622,logloss,1.8243058830795398,0.03505905889467354,15,149,binary:logistic,0.8043921247238056,gpu_hist,COMPLETE
49,0.8020250744651419,0.003987500108497528,0.7118125427707855,logloss,0.006184559726027443,0.02696290063743679,9,57,binary:logistic,0.7219055901459037,gpu_hist,COMPLETE
50,0.8015650216526486,0.009993046401039794,0.8503754234987548,logloss,5.0803238942592515,0.056790787781808405,5,85,binary:logistic,0.9888182876922854,gpu_hist,COMPLETE
51,0.8028704883701885,0.0013767705424386255,0.9368987928421435,logloss,1.2409483155714596,0.01655990833605093,20,107,binary:logistic,0.5273818440580635,gpu_hist,COMPLETE
52,0.802898755224128,0.012712566707754664,0.7608090449503506,logloss,3.8602227303713335,0.021205833749362975,20,121,binary:logistic,0.47523392469258136,gpu_hist,COMPLETE
53,0.8023954757881958,0.005537820939264782,0.7381347402229702,logloss,0.5109289763160296,0.012531226831845946,20,136,binary:logistic,0.5750179971438683,gpu_hist,COMPLETE
54,0.7935643519194924,0.0015326086454290101,0.7817163714092221,logloss,2.1224672406048892,0.01610237002846662,3,162,binary:logistic,0.4175283863308646,gpu_hist,COMPLETE
55,0.7981477724927191,0.002693728268618335,0.3242406334916266,logloss,9.91726230060427,0.04467177078823895,20,80,binary:logistic,0.5028776915968841,gpu_hist,COMPLETE
56,0.7936755117999428,0.16027680649357068,0.6980853273438553,logloss,0.9783963707804473,0.0013553813144237957,13,32,binary:logistic,0.8715525738875269,gpu_hist,COMPLETE
57,0.8026010602738282,0.006340178770947471,0.4463735408673817,logloss,0.00103452517347059,0.024279149891390444,17,100,binary:logistic,0.6077382508467409,gpu_hist,COMPLETE
58,0.7981046874890779,0.02496738423316421,0.6025477181856049,logloss,0.33664047854044693,0.009609650228313001,11,133,binary:logistic,0.4462358312444001,gpu_hist,COMPLETE
59,0.7986559346240066,2.206890169715098,0.5226996325047888,logloss,0.016845800541847245,0.006041460504685177,20,114,binary:logistic,0.8376393908178112,gpu_hist,COMPLETE
60,0.8027580103194686,0.003740261856158736,0.5575007911413062,logloss,6.083793185638438,0.01884121708751182,20,147,binary:logistic,0.4019930312970523,gpu_hist,COMPLETE
61,0.8025668870733125,0.01211421346112694,0.7562979755518947,logloss,3.953615370235318,0.02148741800716522,20,124,binary:logistic,0.4732384355012725,gpu_hist,COMPLETE
62,0.802857277896715,0.0422967473444233,0.7720761718414104,logloss,3.140394401110534,0.015367945182835458,20,114,binary:logistic,0.4932968206093562,gpu_hist,COMPLETE
63,0.8011570840539327,0.014345797733676039,0.8221219969153719,logloss,2.681198328653678,0.034431048864580094,20,158,binary:logistic,0.4731151288531865,gpu_hist,COMPLETE
64,0.8021944516344237,0.001034953420500484,0.36714779182934415,logloss,4.109459015521603,0.012422723318788772,20,121,binary:logistic,0.5321790946405112,gpu_hist,COMPLETE
65,0.8031135743667921,0.06514264434631808,0.6526015814374826,logloss,1.6585376343580116,0.01958043341443301,20,140,binary:logistic,0.7848721568391177,gpu_hist,COMPLETE
